model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,2,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_2/profiling_job.sh,1,0.0033284656975269317,0.012121203941464424,0.0032029151916503906,0.011962413787841797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,1,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_1/profiling_job.sh,1,0.003353359428882599,0.013257283976435661,0.003236055374145508,0.013011693954467773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,5,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_5/profiling_job.sh,1,0.003285830116152763,0.012156163224220275,0.0031652450561523438,0.01194310188293457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,0,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_0/profiling_job.sh,1,0.003137030573964119,0.011980922795534133,0.0030603408813476562,0.011675596237182617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,8,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_8/profiling_job.sh,1,0.0033138173722028733,0.01200492931830883,0.0031855106353759766,0.011843442916870117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,9,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_9/profiling_job.sh,1,0.003341288483381271,0.012075453309297561,0.003204345703125,0.011913299560546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,4,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_4/profiling_job.sh,1,0.003277863997220993,0.01214831971669197,0.0031669139862060547,0.011925458908081055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,7,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_7/profiling_job.sh,1,0.0032973599383831023,0.012168765174508095,0.0031533241271972656,0.011976003646850586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,6,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_6/profiling_job.sh,1,0.003273610861182213,0.012193935906410217,0.0031328201293945312,0.011986255645751953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,128,gpu_a100,3,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/128/gpu_a100/iteration_3/profiling_job.sh,1,0.003285845477223396,0.012149762492060661,0.0031545162200927734,0.011953353881835938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,2,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_2/profiling_job.sh,1,0.0006871856044530869,0.003272967252731323,0.0006718635559082031,0.0032279491424560547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,1,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_1/profiling_job.sh,1,0.0007733401614427567,0.0035042276223897933,0.0007636547088623047,0.003418445587158203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,5,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_5/profiling_job.sh,1,0.000790672490477562,0.0034640769993066786,0.0007772445678710938,0.003376483917236328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,0,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_0/profiling_job.sh,1,0.0007660762287378312,0.003337154383301735,0.0007600784301757812,0.003253459930419922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,8,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_8/profiling_job.sh,1,0.0007246333957910538,0.003325751115322113,0.0007255077362060547,0.003253936767578125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,9,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_9/profiling_job.sh,1,0.0007753570200204849,0.0033996283839941026,0.0007586479187011719,0.003308534622192383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,4,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_4/profiling_job.sh,1,0.0007321109391450882,0.0033524122866392136,0.0007236003875732422,0.003265380859375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,7,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_7/profiling_job.sh,1,0.0007611624907255173,0.0033913697336912154,0.0007507801055908203,0.003306150436401367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,6,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_6/profiling_job.sh,1,0.000738830237030983,0.003347425563812256,0.0007288455963134766,0.0032622814178466797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,16,gpu_a100,3,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/16/gpu_a100/iteration_3/profiling_job.sh,1,0.0007809038068056107,0.0035290365372896196,0.0007684230804443359,0.003442049026489258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,2,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_2/profiling_job.sh,1,0.0019769422270059585,0.007307683635115624,0.0019855499267578125,0.007166862487792969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,1,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_1/profiling_job.sh,1,0.002027006866931915,0.00738231762111187,0.0020372867584228516,0.007248640060424805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,5,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_5/profiling_job.sh,1,0.001964158505320549,0.007313784313082695,0.0019698143005371094,0.007178068161010742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,0,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_0/profiling_job.sh,1,0.001980924679994583,0.007340618155717849,0.0019872188568115234,0.007209300994873047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,8,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_8/profiling_job.sh,1,0.002002804316043854,0.007355504160404205,0.0020189285278320312,0.007223367691040039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,9,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_9/profiling_job.sh,1,0.0019351480737924576,0.007318034772276878,0.0019414424896240234,0.007188558578491211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,4,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_4/profiling_job.sh,1,0.0019929595935344697,0.007307317064166069,0.0020034313201904297,0.007188320159912109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,7,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_7/profiling_job.sh,1,0.001899772514462471,0.00717895247232914,0.0018777847290039062,0.007067680358886719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,6,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_6/profiling_job.sh,1,0.001919007174730301,0.0072303365014791485,0.0018916130065917969,0.007112741470336914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
painn,15_12_14__15_05_2025,qm9,dynamic,False,64,gpu_a100,3,True,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_2M_GPU_25_3_2025/profiling_experiments/painn/qm9/dynamic/round_False/64/gpu_a100/iteration_3/profiling_job.sh,1,0.0019920911848545077,0.007373350645661354,0.002002239227294922,0.007246255874633789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
